individual,date,treatment,replicate,censored,time
3982,4/25/23,Control,Sara3,1,24
3983,4/25/23,Control,Sara3,1,24
3984,4/25/23,Control,Sara3,1,24
3985,4/25/23,Control,Sara3,1,24
3986,4/25/23,Control,Sara3,1,48
3987,4/25/23,Control,Sara3,1,48
3988,4/25/23,Control,Sara3,1,48
3989,4/25/23,Control,Sara3,1,48
3990,4/25/23,Control,Sara3,1,48
3991,4/25/23,Control,Sara3,1,48
3992,4/25/23,Control,Sara3,1,48
3993,4/25/23,Control,Sara3,1,48
3994,4/25/23,Control,Sara3,1,48
3995,4/25/23,Control,Sara3,1,48
3996,4/25/23,Control,Sara3,1,72
3997,4/25/23,Control,Sara3,1,72
3998,4/25/23,Control,Sara3,1,72
3999,4/25/23,Control,Sara3,1,72
4000,4/25/23,Control,Sara3,0,72
4001,4/25/23,Control,Sara3,0,72
4002,4/25/23,Control,Sara3,0,72
4003,4/25/23,Control,Sara3,0,72
4004,4/25/23,Control,Sara3,0,72
4005,4/25/23,Control,Sara3,0,72
4006,4/25/23,Control,Sara3,0,72
4007,4/25/23,Control,Sara3,0,72
4008,4/25/23,Control,Sara3,0,72
4009,4/25/23,Control,Sara3,0,72
4010,4/25/23,Control,Sara3,0,72
4011,4/25/23,Control,Sara3,0,72
4012,4/25/23,Control,Sara3,0,72
4013,4/25/23,Control,Sara3,0,72
4014,4/25/23,Control,Sara3,0,72
4015,4/25/23,Control,Sara3,0,72
4016,4/25/23,Control,Sara3,0,72
4017,4/25/23,Control,Sara3,0,72
4018,4/25/23,Control,Sara3,0,72
4019,4/25/23,Control,Sara3,0,72
4020,4/25/23,Control,Sara3,0,72
4021,4/25/23,Control,Sara3,0,72
4022,4/25/23,Control,Sara3,0,72
4023,4/25/23,Control,Sara3,0,72
4024,4/25/23,Control,Sara3,0,72
4025,4/25/23,Control,Sara3,0,72
4026,4/25/23,Control,Sara3,0,72
4027,4/25/23,Control,Sara3,0,72
4028,4/25/23,Control,Sara3,0,72
4029,4/25/23,Control,Sara3,0,72
4030,4/25/23,Control,Sara3,0,72
4031,4/25/23,Control,Sara3,0,72
4032,4/25/23,Control,Sara3,0,72
4033,4/25/23,Control,Sara3,0,72
4034,4/25/23,Control,Sara3,0,72
4035,4/25/23,Control,Sara3,0,72
4036,4/25/23,Control,Sara3,0,72
4037,4/25/23,Control,Sara3,0,72
4038,4/25/23,Control,Sara3,0,72
4039,4/25/23,Control,Sara3,0,72
4040,4/25/23,Control,Sara3,0,72
4041,4/25/23,Control,Sara3,0,72
4042,4/25/23,Control,Sara3,0,72
4043,4/25/23,Control,Sara3,0,72
4044,4/25/23,Control,Sara3,0,72
4045,4/25/23,Control,Sara3,0,72
4046,4/25/23,Control,Sara3,0,72
4047,4/25/23,Control,Sara3,0,72
4048,4/25/23,Control,Sara3,0,72
4049,4/25/23,Control,Sara3,0,72
4050,4/25/23,Control,Sara3,0,72
4051,4/25/23,Control,Sara3,0,72
4052,4/25/23,Control,Sara3,0,72
4053,4/25/23,Control,Sara3,0,72
4054,4/25/23,Control,Sara3,0,72
4055,4/25/23,Control,Sara3,0,72
4056,4/25/23,Control,Sara3,0,72
4057,4/25/23,Control,Sara3,0,72
4058,4/25/23,Control,Sara3,0,72
4059,4/25/23,Control,Sara3,0,72
4060,4/25/23,Control,Sara3,0,72
4061,4/25/23,Control,Sara3,0,72
4062,4/25/23,Control,Sara3,0,72
4063,4/25/23,Control,Sara3,0,72
4064,4/25/23,Control,Sara3,0,72
4065,4/25/23,Control,Sara3,0,72
4066,4/25/23,Control,Sara3,0,72
4067,4/25/23,Control,Sara3,0,72
4068,4/25/23,Control,Sara3,0,72
4069,4/25/23,Control,Sara3,0,72
4070,4/25/23,Control,Sara3,0,72
4071,4/25/23,Control,Sara3,0,72
4072,4/25/23,Control,Sara3,0,72
4073,4/25/23,Control,Sara3,0,72
4074,4/25/23,Control,Sara3,0,72
4075,4/25/23,Control,Sara3,0,72
4076,12/20/22,B728a,1,1,24
4077,12/20/22,B728a,1,1,24
4078,12/20/22,B728a,1,1,24
4079,12/20/22,B728a,1,1,24
4080,12/20/22,B728a,1,1,24
4081,12/20/22,B728a,1,1,24
4082,12/20/22,B728a,1,1,24
4083,12/20/22,B728a,1,1,24
4084,12/20/22,B728a,1,1,24
4085,12/20/22,B728a,1,1,24
4086,12/20/22,B728a,1,1,24
4087,12/20/22,B728a,1,1,24
4088,12/20/22,B728a,1,1,24
4089,12/20/22,B728a,1,1,24
4090,12/20/22,B728a,1,1,24
4091,12/20/22,B728a,1,1,24
4092,12/20/22,B728a,1,1,24
4093,12/20/22,B728a,1,1,24
4094,12/20/22,B728a,1,1,24
4095,12/20/22,B728a,1,1,24
4096,12/20/22,B728a,1,1,24
4097,12/20/22,B728a,1,1,24
4098,12/20/22,B728a,1,1,24
4099,12/20/22,B728a,1,1,24
4100,12/20/22,B728a,1,1,24
4101,12/20/22,B728a,1,1,24
4102,12/20/22,B728a,1,1,24
4103,12/20/22,B728a,1,1,24
4104,12/20/22,B728a,1,1,24
4105,12/20/22,B728a,1,1,24
4106,12/20/22,B728a,1,1,24
4107,12/20/22,B728a,1,1,24
4108,12/20/22,B728a,1,1,24
4109,12/20/22,B728a,1,1,24
4110,12/20/22,B728a,1,1,24
4111,12/20/22,B728a,1,1,24
4112,12/20/22,B728a,1,1,24
4113,12/20/22,B728a,1,1,24
4114,12/20/22,B728a,1,1,24
4115,12/20/22,B728a,1,1,24
4116,12/20/22,B728a,1,1,24
4117,12/20/22,B728a,1,1,24
4118,12/20/22,B728a,1,1,24
4119,12/20/22,B728a,1,1,24
4120,12/20/22,B728a,1,1,24
4121,12/20/22,B728a,1,1,24
4122,12/20/22,B728a,1,1,24
4123,12/20/22,B728a,1,1,24
4124,12/20/22,B728a,1,1,24
4125,12/20/22,B728a,1,1,24
4126,12/20/22,B728a,1,1,24
4127,12/20/22,B728a,1,1,24
4128,12/20/22,B728a,1,1,24
4129,12/20/22,B728a,1,1,24
4130,12/20/22,B728a,1,1,24
4131,12/20/22,B728a,1,1,24
4132,12/20/22,B728a,1,1,24
4133,12/20/22,B728a,1,1,24
4134,12/20/22,B728a,1,1,24
4135,12/20/22,B728a,1,1,24
4136,12/20/22,B728a,1,1,24
4137,12/20/22,B728a,1,1,24
4138,12/20/22,B728a,1,1,24
4139,12/20/22,B728a,1,1,48
4140,12/20/22,B728a,1,1,48
4141,12/20/22,B728a,1,1,48
4142,12/20/22,B728a,1,1,48
4143,12/20/22,B728a,1,1,48
4144,12/20/22,B728a,1,1,48
4145,12/20/22,B728a,1,1,48
4146,12/20/22,B728a,1,1,48
4147,12/20/22,B728a,1,1,48
4148,12/20/22,B728a,1,1,48
4149,12/20/22,B728a,1,1,48
4150,12/20/22,B728a,1,1,48
4151,12/20/22,B728a,1,1,48
4152,12/20/22,B728a,1,1,48
4153,12/20/22,B728a,1,1,72
4154,12/20/22,B728a,1,1,72
4155,12/20/22,B728a,1,1,72
4156,12/20/22,B728a,1,1,72
4157,12/20/22,B728a,1,1,72
4158,12/20/22,B728a,1,0,72
4159,12/20/22,B728a,1,0,72
4160,12/20/22,B728a,1,0,72
4161,12/20/22,B728a,1,0,72
4162,12/20/22,B728a,1,0,72
4163,12/20/22,B728a,1,0,72
4164,12/20/22,B728a,1,0,72
4165,12/20/22,B728a,1,0,72
4166,12/20/22,B728a,1,0,72
4167,12/20/22,B728a,1,0,72
4168,12/20/22,B728a,1,0,72
4169,12/20/22,B728a,1,0,72
4170,12/20/22,B728a,1,0,72
4171,12/20/22,Control,Sharonfinal,1,24
4172,12/20/22,Control,Sharonfinal,1,48
4173,12/20/22,Control,Sharonfinal,1,48
4174,12/20/22,Control,Sharonfinal,1,48
4175,12/20/22,Control,Sharonfinal,1,48
4176,12/20/22,Control,Sharonfinal,1,48
4177,12/20/22,Control,Sharonfinal,1,48
4178,12/20/22,Control,Sharonfinal,1,72
4179,12/20/22,Control,Sharonfinal,1,72
4180,12/20/22,Control,Sharonfinal,1,72
4181,12/20/22,Control,Sharonfinal,1,72
4182,12/20/22,Control,Sharonfinal,1,72
4183,12/20/22,Control,Sharonfinal,1,72
4184,12/20/22,Control,Sharonfinal,1,72
4185,12/20/22,Control,Sharonfinal,1,72
4186,12/20/22,Control,Sharonfinal,1,72
4187,12/20/22,Control,Sharonfinal,0,72
4188,12/20/22,Control,Sharonfinal,0,72
4189,12/20/22,Control,Sharonfinal,0,72
4190,12/20/22,Control,Sharonfinal,0,72
4191,12/20/22,Control,Sharonfinal,0,72
4192,12/20/22,Control,Sharonfinal,0,72
4193,12/20/22,Control,Sharonfinal,0,72
4194,12/20/22,Control,Sharonfinal,0,72
4195,12/20/22,Control,Sharonfinal,0,72
4196,12/20/22,Control,Sharonfinal,0,72
4197,12/20/22,Control,Sharonfinal,0,72
4198,12/20/22,Control,Sharonfinal,0,72
4199,12/20/22,Control,Sharonfinal,0,72
4200,12/20/22,Control,Sharonfinal,0,72
4201,12/20/22,Control,Sharonfinal,0,72
4202,12/20/22,Control,Sharonfinal,0,72
4203,12/20/22,Control,Sharonfinal,0,72
4204,12/20/22,Control,Sharonfinal,0,72
4205,12/20/22,Control,Sharonfinal,0,72
4206,12/20/22,Control,Sharonfinal,0,72
4207,12/20/22,Control,Sharonfinal,0,72
4208,12/20/22,Control,Sharonfinal,0,72
4209,12/20/22,Control,Sharonfinal,0,72
4210,12/20/22,Control,Sharonfinal,0,72
4211,12/20/22,Control,Sharonfinal,0,72
4212,12/20/22,Control,Sharonfinal,0,72
4213,12/20/22,Control,Sharonfinal,0,72
4214,12/20/22,Control,Sharonfinal,0,72
4215,12/20/22,Control,Sharonfinal,0,72
4216,12/20/22,Control,Sharonfinal,0,72
4217,12/20/22,Control,Sharonfinal,0,72
4218,12/20/22,Control,Sharonfinal,0,72
4219,12/20/22,Control,Sharonfinal,0,72
4220,12/20/22,Control,Sharonfinal,0,72
4221,12/20/22,Control,Sharonfinal,0,72
4222,12/20/22,Control,Sharonfinal,0,72
4223,12/20/22,Control,Sharonfinal,0,72
4224,12/20/22,Control,Sharonfinal,0,72
4225,12/20/22,Control,Sharonfinal,0,72
4226,12/20/22,Control,Sharonfinal,0,72
4227,12/20/22,Control,Sharonfinal,0,72
4228,12/20/22,Control,Sharonfinal,0,72
4229,12/20/22,Control,Sharonfinal,0,72
4230,12/20/22,Control,Sharonfinal,0,72
4231,12/20/22,Control,Sharonfinal,0,72
4232,12/20/22,Control,Sharonfinal,0,72
4233,12/20/22,Control,Sharonfinal,0,72
4234,12/20/22,Control,Sharonfinal,0,72
4235,12/20/22,Control,Sharonfinal,0,72
4236,12/20/22,Control,Sharonfinal,0,72
4237,12/20/22,Control,Sharonfinal,0,72
4238,12/20/22,Control,Sharonfinal,0,72
4239,12/20/22,Control,Sharonfinal,0,72
4240,12/20/22,Control,Sharonfinal,0,72
4241,12/20/22,Control,Sharonfinal,0,72
4242,12/20/22,Control,Sharonfinal,0,72
4243,12/20/22,Control,Sharonfinal,0,72
4244,12/20/22,Control,Sharonfinal,0,72
4245,12/20/22,Control,Sharonfinal,0,72
4246,12/20/22,Control,Sharonfinal,0,72
4247,12/20/22,Control,Sharonfinal,0,72
4248,12/20/22,Control,Sharonfinal,0,72
4249,12/20/22,Control,Sharonfinal,0,72
4250,12/20/22,Control,Sharonfinal,0,72
4251,12/20/22,Control,Sharonfinal,0,72
4252,12/20/22,Control,Sharonfinal,0,72
4253,12/20/22,Control,Sharonfinal,0,72
4254,12/20/22,Control,Sharonfinal,0,72
4255,12/20/22,Control,Sharonfinal,0,72
4256,12/20/22,Control,Sharonfinal,0,72
4257,12/20/22,Control,Sharonfinal,0,72
4258,12/20/22,Control,Sharonfinal,0,72
4259,12/20/22,Control,Sharonfinal,0,72
4260,12/20/22,Control,Sharonfinal,0,72
4261,12/20/22,Control,Sharonfinal,0,72
4262,12/20/22,Control,Sharonfinal,0,72
4263,12/20/22,Control,Sharonfinal,0,72
4264,12/20/22,Control,Sharonfinal,0,72
4265,12/20/22,Control,Sharonfinal,0,72
4266,12/20/22,Control,Sharonfinal,0,72
4267,12/20/22,Control,Sharonfinal,0,72
4268,12/20/22,Control,Sharonfinal,0,72
4269,12/20/22,Control,Sharonfinal,0,72
4270,March,B728a,Sara1,1,24
4271,March,B728a,Sara1,1,24
4272,March,B728a,Sara1,1,24
4273,March,B728a,Sara1,1,24
4274,March,B728a,Sara1,1,24
4275,March,B728a,Sara1,1,24
4276,March,B728a,Sara1,1,24
4277,March,B728a,Sara1,1,24
4278,March,B728a,Sara1,1,24
4279,March,B728a,Sara1,1,24
4280,March,B728a,Sara1,1,24
4281,March,B728a,Sara1,1,24
4282,March,B728a,Sara1,1,24
4283,March,B728a,Sara1,1,24
4284,March,B728a,Sara1,1,24
4285,March,B728a,Sara1,1,24
4286,March,B728a,Sara1,1,24
4287,March,B728a,Sara1,1,24
4288,March,B728a,Sara1,1,24
4289,March,B728a,Sara1,1,24
4290,March,B728a,Sara1,1,48
4291,March,B728a,Sara1,1,48
4292,March,B728a,Sara1,1,48
4293,March,B728a,Sara1,1,48
4294,March,B728a,Sara1,1,48
4295,March,B728a,Sara1,1,48
4296,March,B728a,Sara1,1,48
4297,March,B728a,Sara1,1,48
4298,March,B728a,Sara1,1,48
4299,March,B728a,Sara1,1,48
4300,March,B728a,Sara1,1,48
4301,March,B728a,Sara1,1,48
4302,March,B728a,Sara1,1,48
4303,March,B728a,Sara1,1,48
4304,March,B728a,Sara1,1,48
4305,March,B728a,Sara1,1,48
4306,March,B728a,Sara1,1,48
4307,March,B728a,Sara1,1,48
4308,March,B728a,Sara1,1,48
4309,March,B728a,Sara1,1,48
4310,March,B728a,Sara1,1,48
4311,March,B728a,Sara1,1,48
4312,March,B728a,Sara1,1,48
4313,March,B728a,Sara1,1,48
4314,March,B728a,Sara1,1,48
4315,March,B728a,Sara1,1,48
4316,March,B728a,Sara1,1,48
4317,March,B728a,Sara1,1,48
4318,March,B728a,Sara1,1,48
4319,March,B728a,Sara1,1,48
4320,March,B728a,Sara1,1,48
4321,March,B728a,Sara1,1,48
4322,March,B728a,Sara1,1,48
4323,March,B728a,Sara1,1,48
4324,March,B728a,Sara1,1,48
4325,March,B728a,Sara1,1,48
4326,March,B728a,Sara1,1,48
4327,March,B728a,Sara1,1,48
4328,March,B728a,Sara1,1,48
4329,March,B728a,Sara1,1,48
4330,March,B728a,Sara1,1,48
4331,March,B728a,Sara1,1,48
4332,March,B728a,Sara1,1,48
4333,March,B728a,Sara1,1,72
4334,March,B728a,Sara1,1,72
4335,March,B728a,Sara1,1,72
4336,March,B728a,Sara1,1,72
4337,March,B728a,Sara1,1,72
4338,March,B728a,Sara1,1,72
4339,March,B728a,Sara1,1,72
4340,March,B728a,Sara1,1,72
4341,March,B728a,Sara1,1,72
4342,March,B728a,Sara1,1,72
4343,March,B728a,Sara1,1,72
4344,March,B728a,Sara1,1,72
4345,March,B728a,Sara1,1,72
4346,March,B728a,Sara1,1,72
4347,March,B728a,Sara1,1,72
4348,March,B728a,Sara1,1,72
4349,March,B728a,Sara1,1,72
4350,March,B728a,Sara1,1,72
4351,March,B728a,Sara1,1,72
4352,March,B728a,Sara1,1,72
4353,March,B728a,Sara1,1,72
4354,March,B728a,Sara1,1,72
4355,March,B728a,Sara1,1,72
4356,March,B728a,Sara1,1,72
4357,March,B728a,Sara1,1,72
4358,March,B728a,Sara1,1,72
4359,March,B728a,Sara1,1,72
4360,March,B728a,Sara1,1,72
4361,March,B728a,Sara1,1,72
4362,March,B728a,Sara1,1,72
4363,March,B728a,Sara1,1,72
4364,March,B728a,Sara1,1,72
4365,March,B728a,Sara1,1,72
4366,March,B728a,Sara1,0,72
4367,3/21/23,B728a,Sara2,1,24
4368,3/21/23,B728a,Sara2,1,24
4369,3/21/23,B728a,Sara2,1,24
4370,3/21/23,B728a,Sara2,1,24
4371,3/21/23,B728a,Sara2,1,24
4372,3/21/23,B728a,Sara2,1,24
4373,3/21/23,B728a,Sara2,1,24
4374,3/21/23,B728a,Sara2,1,24
4375,3/21/23,B728a,Sara2,1,24
4376,3/21/23,B728a,Sara2,1,24
4377,3/21/23,B728a,Sara2,1,48
4378,3/21/23,B728a,Sara2,1,48
4379,3/21/23,B728a,Sara2,1,48
4380,3/21/23,B728a,Sara2,1,48
4381,3/21/23,B728a,Sara2,1,48
4382,3/21/23,B728a,Sara2,1,48
4383,3/21/23,B728a,Sara2,1,48
4384,3/21/23,B728a,Sara2,1,48
4385,3/21/23,B728a,Sara2,1,48
4386,3/21/23,B728a,Sara2,1,48
4387,3/21/23,B728a,Sara2,1,48
4388,3/21/23,B728a,Sara2,1,48
4389,3/21/23,B728a,Sara2,1,48
4390,3/21/23,B728a,Sara2,1,48
4391,3/21/23,B728a,Sara2,1,48
4392,3/21/23,B728a,Sara2,1,48
4393,3/21/23,B728a,Sara2,1,48
4394,3/21/23,B728a,Sara2,1,48
4395,3/21/23,B728a,Sara2,1,48
4396,3/21/23,B728a,Sara2,1,48
4397,3/21/23,B728a,Sara2,1,48
4398,3/21/23,B728a,Sara2,1,48
4399,3/21/23,B728a,Sara2,1,48
4400,3/21/23,B728a,Sara2,1,72
4401,3/21/23,B728a,Sara2,1,72
4402,3/21/23,B728a,Sara2,1,72
4403,3/21/23,B728a,Sara2,1,72
4404,3/21/23,B728a,Sara2,1,72
4405,3/21/23,B728a,Sara2,1,72
4406,3/21/23,B728a,Sara2,1,72
4407,3/21/23,B728a,Sara2,1,72
4408,3/21/23,B728a,Sara2,1,72
4409,3/21/23,B728a,Sara2,1,72
4410,3/21/23,B728a,Sara2,1,72
4411,3/21/23,B728a,Sara2,1,72
4412,3/21/23,B728a,Sara2,1,72
4413,3/21/23,B728a,Sara2,1,72
4414,3/21/23,B728a,Sara2,1,72
4415,3/21/23,B728a,Sara2,1,72
4416,3/21/23,B728a,Sara2,1,72
4417,3/21/23,B728a,Sara2,1,72
4418,3/21/23,B728a,Sara2,1,72
4419,3/21/23,B728a,Sara2,1,72
4420,3/21/23,B728a,Sara2,1,72
4421,3/21/23,B728a,Sara2,1,72
4422,3/21/23,B728a,Sara2,1,72
4423,3/21/23,B728a,Sara2,1,72
4424,3/21/23,B728a,Sara2,1,72
4425,3/21/23,B728a,Sara2,1,72
4426,3/21/23,B728a,Sara2,1,72
4427,3/21/23,B728a,Sara2,1,72
4428,3/21/23,B728a,Sara2,1,72
4429,3/21/23,B728a,Sara2,1,72
4430,3/21/23,B728a,Sara2,1,72
4431,3/21/23,B728a,Sara2,1,72
4432,3/21/23,B728a,Sara2,1,72
4433,3/21/23,B728a,Sara2,1,72
4434,3/21/23,B728a,Sara2,1,72
4435,3/21/23,B728a,Sara2,1,72
4436,3/21/23,B728a,Sara2,1,72
4437,3/21/23,B728a,Sara2,1,72
4438,3/21/23,B728a,Sara2,1,72
4439,3/21/23,B728a,Sara2,1,72
4440,3/21/23,B728a,Sara2,1,72
4441,3/21/23,B728a,Sara2,1,72
4442,3/21/23,B728a,Sara2,1,72
4443,3/21/23,B728a,Sara2,1,72
4444,3/21/23,B728a,Sara2,1,72
4445,3/21/23,B728a,Sara2,1,72
4446,3/21/23,B728a,Sara2,1,72
4447,3/21/23,B728a,Sara2,1,72
4448,3/21/23,B728a,Sara2,0,72
4449,3/21/23,B728a,Sara2,0,72
4450,3/21/23,B728a,Sara2,0,72
4451,3/21/23,B728a,Sara2,0,72
4452,3/21/23,B728a,Sara2,0,72
4453,3/21/23,B728a,Sara2,0,72
4454,3/21/23,B728a,Sara2,0,72
4455,3/21/23,B728a,Sara2,0,72
4456,3/21/23,B728a,Sara2,0,72
4457,3/21/23,B728a,Sara2,0,72
4458,3/21/23,B728a,Sara2,0,72
4459,3/21/23,B728a,Sara2,0,72
4460,3/21/23,B728a,Sara2,0,72
4461,3/21/23,B728a,Sara2,0,72
4462,3/21/23,B728a,Sara2,0,72
4463,3/21/23,B728a,Sara2,0,72
4464,3/21/23,B728a,Sara2,0,72
4465,3/21/23,B728a,Sara2,0,72
4466,3/21/23,Control,Sara2,1,24
4467,3/21/23,Control,Sara2,1,24
4468,3/21/23,Control,Sara2,1,24
4469,3/21/23,Control,Sara2,1,24
4470,3/21/23,Control,Sara2,1,24
4471,3/21/23,Control,Sara2,1,48
4472,3/21/23,Control,Sara2,1,48
4473,3/21/23,Control,Sara2,1,48
4474,3/21/23,Control,Sara2,1,48
4475,3/21/23,Control,Sara2,1,48
4476,3/21/23,Control,Sara2,1,48
4477,3/21/23,Control,Sara2,1,48
4478,3/21/23,Control,Sara2,1,48
4479,3/21/23,Control,Sara2,1,48
4480,3/21/23,Control,Sara2,1,72
4481,3/21/23,Control,Sara2,1,72
4482,3/21/23,Control,Sara2,1,72
4483,3/21/23,Control,Sara2,1,72
4484,3/21/23,Control,Sara2,1,72
4485,3/21/23,Control,Sara2,1,72
4486,3/21/23,Control,Sara2,1,72
4487,3/21/23,Control,Sara2,1,72
4488,3/21/23,Control,Sara2,1,72
4489,3/21/23,Control,Sara2,1,72
4490,3/21/23,Control,Sara2,1,72
4491,3/21/23,Control,Sara2,1,72
4492,3/21/23,Control,Sara2,1,72
4493,3/21/23,Control,Sara2,1,72
4494,3/21/23,Control,Sara2,1,72
4495,3/21/23,Control,Sara2,1,72
4496,3/21/23,Control,Sara2,1,72
4497,3/21/23,Control,Sara2,0,72
4498,3/21/23,Control,Sara2,0,72
4499,3/21/23,Control,Sara2,0,72
4500,3/21/23,Control,Sara2,0,72
4501,3/21/23,Control,Sara2,0,72
4502,3/21/23,Control,Sara2,0,72
4503,3/21/23,Control,Sara2,0,72
4504,3/21/23,Control,Sara2,0,72
4505,3/21/23,Control,Sara2,0,72
4506,3/21/23,Control,Sara2,0,72
4507,3/21/23,Control,Sara2,0,72
4508,3/21/23,Control,Sara2,0,72
4509,3/21/23,Control,Sara2,0,72
4510,3/21/23,Control,Sara2,0,72
4511,3/21/23,Control,Sara2,0,72
4512,3/21/23,Control,Sara2,0,72
4513,3/21/23,Control,Sara2,0,72
4514,3/21/23,Control,Sara2,0,72
4515,3/21/23,Control,Sara2,0,72
4516,3/21/23,Control,Sara2,0,72
4517,3/21/23,Control,Sara2,0,72
4518,3/21/23,Control,Sara2,0,72
4519,3/21/23,Control,Sara2,0,72
4520,3/21/23,Control,Sara2,0,72
4521,3/21/23,Control,Sara2,0,72
4522,3/21/23,Control,Sara2,0,72
4523,3/21/23,Control,Sara2,0,72
4524,3/21/23,Control,Sara2,0,72
4525,3/21/23,Control,Sara2,0,72
4526,3/21/23,Control,Sara2,0,72
4527,3/21/23,Control,Sara2,0,72
4528,3/21/23,Control,Sara2,0,72
4529,3/21/23,Control,Sara2,0,72
4530,3/21/23,Control,Sara2,0,72
4531,3/21/23,Control,Sara2,0,72
4532,3/21/23,Control,Sara2,0,72
4533,3/21/23,Control,Sara2,0,72
4534,3/21/23,Control,Sara2,0,72
4535,3/21/23,Control,Sara2,0,72
4536,3/21/23,Control,Sara2,0,72
4537,3/21/23,Control,Sara2,0,72
4538,3/21/23,Control,Sara2,0,72
4539,3/21/23,Control,Sara2,0,72
4540,3/21/23,Control,Sara2,0,72
4541,3/21/23,Control,Sara2,0,72
4542,3/21/23,Control,Sara2,0,72
4543,3/21/23,Control,Sara2,0,72
4544,3/21/23,Control,Sara2,0,72
4545,3/21/23,Control,Sara2,0,72
4546,3/21/23,Control,Sara2,0,72
4547,3/21/23,Control,Sara2,0,72
4548,3/21/23,Control,Sara2,0,72
4549,3/21/23,Control,Sara2,0,72
4550,3/21/23,Control,Sara2,0,72
4551,3/21/23,Control,Sara2,0,72
4552,3/21/23,Control,Sara2,0,72
4553,3/21/23,Control,Sara2,0,72
4554,3/21/23,Control,Sara2,0,72
4555,3/21/23,Control,Sara2,0,72
4556,3/21/23,Control,Sara2,0,72
4557,3/21/23,Control,Sara2,0,72
4558,3/21/23,Control,Sara2,0,72
4559,3/21/23,Control,Sara2,0,72
4560,3/21/23,Control,Sara2,0,72
4561,3/21/23,Control,Sara2,0,72
4562,3/21/23,Control,Sara2,0,72
4563,3/21/23,Control,Sara2,0,72
4564,3/21/23,Control,Sara2,0,72
4565,3/21/23,Control,Sara2,0,72
4566,3/21/23,Control,Sara2,0,72
4567,3/21/23,Control,Sara2,0,72
4568,3/21/23,Control,Sara2,0,72
4569,3/21/23,Control,Sara2,0,72
4570,3/21/23,Control,Sara2,0,72
4571,3/21/23,Control,Sara2,0,72
4572,3/21/23,Control,Sara2,0,72
4573,3/21/23,Control,Sara2,0,72
4574,3/21/23,Control,Sara2,0,72
4575,3/21/23,Control,Sara2,0,72
4576,3/21/23,Control,Sara2,0,72
4577,3/21/23,Control,Sara2,0,72
4578,3/21/23,Control,Sara2,0,72
4579,3/21/23,Control,Sara2,0,72
4580,12/20/22,227,Sharonfinal,1,24
4581,12/20/22,227,Sharonfinal,1,24
4582,12/20/22,227,Sharonfinal,1,24
4583,12/20/22,227,Sharonfinal,1,24
4584,12/20/22,227,Sharonfinal,1,24
4585,12/20/22,227,Sharonfinal,1,24
4586,12/20/22,227,Sharonfinal,1,24
4587,12/20/22,227,Sharonfinal,1,24
4588,12/20/22,227,Sharonfinal,1,24
4589,12/20/22,227,Sharonfinal,1,24
4590,12/20/22,227,Sharonfinal,1,24
4591,12/20/22,227,Sharonfinal,1,24
4592,12/20/22,227,Sharonfinal,1,24
4593,12/20/22,227,Sharonfinal,1,24
4594,12/20/22,227,Sharonfinal,1,24
4595,12/20/22,227,Sharonfinal,1,24
4596,12/20/22,227,Sharonfinal,1,24
4597,12/20/22,227,Sharonfinal,1,24
4598,12/20/22,227,Sharonfinal,1,24
4599,12/20/22,227,Sharonfinal,1,24
4600,12/20/22,227,Sharonfinal,1,24
4601,12/20/22,227,Sharonfinal,1,24
4602,12/20/22,227,Sharonfinal,1,24
4603,12/20/22,227,Sharonfinal,1,24
4604,12/20/22,227,Sharonfinal,1,24
4605,12/20/22,227,Sharonfinal,1,24
4606,12/20/22,227,Sharonfinal,1,24
4607,12/20/22,227,Sharonfinal,1,24
4608,12/20/22,227,Sharonfinal,1,24
4609,12/20/22,227,Sharonfinal,1,24
4610,12/20/22,227,Sharonfinal,1,24
4611,12/20/22,227,Sharonfinal,1,24
4612,12/20/22,227,Sharonfinal,1,24
4613,12/20/22,227,Sharonfinal,1,24
4614,12/20/22,227,Sharonfinal,1,24
4615,12/20/22,227,Sharonfinal,1,24
4616,12/20/22,227,Sharonfinal,1,24
4617,12/20/22,227,Sharonfinal,1,24
4618,12/20/22,227,Sharonfinal,1,24
4619,12/20/22,227,Sharonfinal,1,24
4620,12/20/22,227,Sharonfinal,1,24
4621,12/20/22,227,Sharonfinal,1,24
4622,12/20/22,227,Sharonfinal,1,24
4623,12/20/22,227,Sharonfinal,1,48
4624,12/20/22,227,Sharonfinal,1,48
4625,12/20/22,227,Sharonfinal,1,48
4626,12/20/22,227,Sharonfinal,1,48
4627,12/20/22,227,Sharonfinal,1,48
4628,12/20/22,227,Sharonfinal,1,48
4629,12/20/22,227,Sharonfinal,1,48
4630,12/20/22,227,Sharonfinal,1,48
4631,12/20/22,227,Sharonfinal,1,48
4632,12/20/22,227,Sharonfinal,1,48
4633,12/20/22,227,Sharonfinal,1,48
4634,12/20/22,227,Sharonfinal,1,48
4635,12/20/22,227,Sharonfinal,1,48
4636,12/20/22,227,Sharonfinal,1,48
4637,12/20/22,227,Sharonfinal,1,48
4638,12/20/22,227,Sharonfinal,1,48
4639,12/20/22,227,Sharonfinal,1,48
4640,12/20/22,227,Sharonfinal,1,48
4641,12/20/22,227,Sharonfinal,1,48
4642,12/20/22,227,Sharonfinal,1,48
4643,12/20/22,227,Sharonfinal,1,48
4644,12/20/22,227,Sharonfinal,1,48
